t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
1232404180,1232.404180,4.953890,0.560,0.010,0.950,11.880,2.260,1.400
1232410160,1232.410160,4.959870,0.560,0.010,0.940,11.910,2.210,1.240
1232417185,1232.417185,4.966895,0.560,0.020,0.940,11.760,2.240,1.330
1232423190,1232.423190,4.972900,0.560,0.010,0.950,11.860,2.200,1.360
1232431113,1232.431113,4.980823,0.560,0.010,0.940,11.890,2.230,1.400
1232439399,1232.439399,4.989109,0.560,0.020,0.940,11.800,2.150,1.360
1232446656,1232.446656,4.996366,0.560,0.010,0.940,11.920,2.090,1.220
1232453561,1232.453561,5.003271,0.560,0.010,0.940,11.970,2.080,1.440
1232460273,1232.460273,5.009983,0.560,0.010,0.950,12.060,2.230,1.310
1232468015,1232.468015,5.017725,0.560,0.010,0.940,11.940,2.110,1.370
1232474185,1232.474185,5.023895,0.570,0.010,0.950,11.890,2.200,1.500
1232480835,1232.480835,5.030545,0.570,0.010,0.950,12.030,2.180,1.470
1232489190,1232.489190,5.038900,0.560,0.010,0.940,11.950,2.260,1.500
1232495607,1232.495607,5.045317,0.560,0.010,0.940,11.970,2.200,1.400
1232502178,1232.502178,5.051888,0.560,0.010,0.940,11.890,1.980,1.340
1232508175,1232.508175,5.057885,0.550,0.010,0.940,11.830,2.110,1.370
1232514184,1232.514184,5.063894,0.570,0.020,0.940,11.770,2.200,1.480
1232520664,1232.520664,5.070374,0.560,0.010,0.940,11.940,2.200,1.450
1232527203,1232.527203,5.076913,0.560,0.010,0.950,11.920,2.090,1.340
1232533328,1232.533328,5.083038,0.570,0.010,0.930,12.020,2.200,1.400
1232539642,1232.539642,5.089352,0.560,0.010,0.940,11.820,2.270,1.360
1232548777,1232.548777,5.098487,0.550,0.010,0.940,11.980,2.170,1.300
1232555157,1232.555157,5.104867,0.560,0.010,0.940,11.890,2.140,1.310
1232561265,1232.561265,5.110975,0.560,0.010,0.950,11.860,2.120,1.300
1232567162,1232.567162,5.116872,0.570,0.010,0.940,11.830,2.310,1.330
1232574178,1232.574178,5.123888,0.560,0.010,0.940,11.950,2.020,1.240
1232581163,1232.581163,5.130873,0.570,0.020,0.930,11.880,2.120,1.390
1232587107,1232.587107,5.136817,0.560,0.010,0.940,12.020,2.170,1.370
1232593109,1232.593109,5.142819,0.560,0.010,0.940,11.980,2.140,1.400
1232600939,1232.600939,5.150649,0.560,0.020,0.940,12.120,2.260,1.300
1232609164,1232.609164,5.158874,0.560,0.010,0.950,11.890,2.170,1.390
1232615917,1232.615917,5.165627,0.560,0.020,0.940,11.970,2.210,1.390
1232622316,1232.622316,5.172026,0.560,0.010,0.950,11.830,2.060,1.470
1232628188,1232.628188,5.177898,0.560,0.010,0.930,11.890,2.030,1.330
1232634470,1232.634470,5.184180,0.560,0.010,0.940,11.980,2.210,1.180
1232643743,1232.643743,5.193453,0.560,0.020,0.940,11.950,2.260,1.440
1232650162,1232.650162,5.199872,0.560,0.010,0.940,11.860,2.170,1.160
1232659186,1232.659186,5.208896,0.560,0.010,0.940,11.920,2.270,1.420
1232665166,1232.665166,5.214876,0.560,0.010,0.940,12.000,2.060,1.470
1232672175,1232.672175,5.221885,0.560,0.010,0.940,11.940,2.180,1.310
1232678183,1232.678183,5.227893,0.560,0.010,0.940,11.940,2.240,1.330
1232684189,1232.684189,5.233899,0.560,0.010,0.940,11.910,2.210,1.360
1232690350,1232.690350,5.240060,0.560,0.010,0.940,11.770,2.170,1.330
1232697164,1232.697164,5.246874,0.560,0.010,0.940,12.020,2.020,1.330
1232703134,1232.703134,5.252844,0.560,0.010,0.940,11.970,2.200,1.400
1232710504,1232.710504,5.260214,0.560,0.010,0.940,11.980,2.240,1.340
1232717179,1232.717179,5.266889,0.560,0.010,0.950,11.940,2.180,1.300
1232724174,1232.724174,5.273884,0.570,0.010,0.940,11.940,2.060,1.310
1232731347,1232.731347,5.281057,0.560,0.020,0.930,11.820,2.060,1.370
1232737211,1232.737211,5.286921,0.570,0.010,0.940,11.910,2.320,1.310
1232744202,1232.744202,5.293912,0.570,0.010,0.940,12.000,2.200,1.220
1232753853,1232.753853,5.303563,0.560,0.010,0.950,11.800,2.180,1.310
1232761184,1232.761184,5.310894,0.560,0.010,0.950,11.940,2.170,1.220
1232769195,1232.769195,5.318905,0.560,0.010,0.940,11.940,1.910,1.270
1232776181,1232.776181,5.325891,0.560,0.010,0.950,12.110,2.120,1.370
1232783023,1232.783023,5.332733,0.570,0.010,0.940,11.970,2.090,1.250
1232789337,1232.789337,5.339047,0.570,0.020,0.940,11.860,2.210,1.400
1232796334,1232.796334,5.346044,0.560,0.010,0.950,11.950,2.020,1.330
1232803236,1232.803236,5.352946,0.560,0.010,0.930,11.850,2.270,1.270
1232810172,1232.810172,5.359882,0.560,0.010,0.950,11.940,2.210,1.220
1232816171,1232.816171,5.365881,0.560,0.010,0.950,11.850,2.150,1.470
1232822516,1232.822516,5.372226,0.560,0.010,0.940,12.060,2.200,1.210
1232829255,1232.829255,5.378965,0.570,0.010,0.930,11.970,2.270,1.390
1232837316,1232.837316,5.387026,0.560,0.010,0.950,11.850,2.320,1.390
1232843179,1232.843179,5.392889,0.560,0.010,0.940,11.910,2.310,1.420
1232850737,1232.850737,5.400447,0.560,0.010,0.940,11.800,2.230,1.400
1232859174,1232.859174,5.408884,0.570,0.010,0.940,11.850,2.140,1.440
1232865213,1232.865213,5.414923,0.570,0.020,0.950,11.950,2.320,1.340
1232872321,1232.872321,5.422031,0.560,0.010,0.940,11.800,2.080,1.480
1232879281,1232.879281,5.428991,0.560,0.010,0.950,11.970,2.410,1.440
1232886388,1232.886388,5.436098,0.560,0.010,0.940,11.850,2.140,1.330
1232893180,1232.893180,5.442890,0.570,0.010,0.950,11.940,2.170,1.330
1232900753,1232.900753,5.450463,0.560,0.010,0.940,11.910,2.150,1.300
1232908203,1232.908203,5.457913,0.560,0.010,0.940,11.890,2.270,1.310
1232916177,1232.916177,5.465887,0.570,0.010,0.940,11.770,2.230,1.530
1232922444,1232.922444,5.472154,0.570,0.010,0.940,11.820,2.050,1.280
1232929175,1232.929175,5.478885,0.560,0.010,0.940,11.890,1.970,1.180
1232935284,1232.935284,5.484994,0.560,0.010,0.940,11.890,2.140,1.250
1232942420,1232.942420,5.492130,0.570,0.010,0.940,11.910,2.140,1.310
1232948124,1232.948124,5.497834,0.560,0.010,0.950,11.980,2.060,1.400
1232956991,1232.956991,5.506701,0.570,0.010,0.960,11.880,2.260,1.360
1232965169,1232.965169,5.514879,0.560,0.020,0.950,12.060,2.200,1.440
1232971162,1232.971162,5.520872,0.560,0.020,0.940,11.910,2.230,1.240
1232978191,1232.978191,5.527901,0.560,0.010,0.940,11.830,2.080,1.310
1232985168,1232.985168,5.534878,0.560,0.010,0.940,12.000,2.150,1.300
1232991465,1232.991465,5.541175,0.560,0.010,0.950,11.920,2.180,1.330
1232998190,1232.998190,5.547900,0.570,0.010,0.940,11.940,2.090,1.330
1233005749,1233.005749,5.555459,0.570,0.010,0.940,11.880,2.140,1.400
1233014176,1233.014176,5.563886,0.560,0.020,0.940,11.940,2.240,1.500
1233020160,1233.020160,5.569870,0.560,0.010,0.950,11.830,2.290,1.330
1233026219,1233.026219,5.575929,0.560,0.010,0.940,11.820,2.240,1.390
1233032175,1233.032175,5.581885,0.570,0.010,0.950,11.850,2.180,1.370
1233038616,1233.038616,5.588326,0.560,0.020,0.940,11.980,2.200,1.310
1233047193,1233.047193,5.596903,0.570,0.010,0.940,12.020,2.210,1.310
1233053741,1233.053741,5.603451,0.560,0.010,0.940,11.860,2.210,1.370
1233062294,1233.062294,5.612004,0.560,0.020,0.940,11.890,2.020,1.330
1233068170,1233.068170,5.617880,0.560,0.010,0.950,11.920,2.210,1.400
1233074190,1233.074190,5.623900,0.560,0.010,0.950,11.830,2.200,1.270
1233082298,1233.082298,5.632008,0.570,0.010,0.950,11.920,2.110,1.480
1233088406,1233.088406,5.638116,0.560,0.010,0.930,11.830,2.140,1.560
1233098187,1233.098187,5.647897,0.570,0.010,0.940,11.850,2.120,1.360
1233104497,1233.104497,5.654207,0.560,0.010,0.940,11.800,2.090,1.390
1233111287,1233.111287,5.660997,0.570,0.010,0.940,11.850,2.150,1.340
1233117155,1233.117155,5.666865,0.560,0.010,0.940,11.860,2.170,1.330
1233124202,1233.124202,5.673912,0.560,0.010,0.940,11.940,2.090,1.450
1233133458,1233.133458,5.683168,0.570,0.010,0.940,11.740,2.230,1.280
1233141203,1233.141203,5.690913,0.560,0.010,0.940,11.760,2.090,1.270
1233148191,1233.148191,5.697901,0.560,0.010,0.940,11.950,2.210,1.420
1233154175,1233.154175,5.703885,0.560,0.010,0.940,11.910,2.000,1.330
1233160172,1233.160172,5.709882,0.560,0.010,0.940,11.880,2.210,1.570
1233167213,1233.167213,5.716923,0.560,0.010,0.940,11.920,2.150,1.360
1233175768,1233.175768,5.725478,0.560,0.010,0.940,11.830,2.260,1.390
1233184427,1233.184427,5.734137,0.560,0.010,0.940,11.890,2.120,1.400
1233191314,1233.191314,5.741024,0.560,0.010,0.940,11.920,2.140,1.250
1233197162,1233.197162,5.746872,0.560,0.010,0.940,11.980,2.210,1.500
1233203126,1233.203126,5.752836,0.560,0.010,0.950,11.880,2.080,1.420
1233209395,1233.209395,5.759105,0.570,0.010,0.950,11.910,2.120,1.450
1233216334,1233.216334,5.766044,0.560,0.010,0.950,11.970,2.240,1.340
1233223171,1233.223171,5.772881,0.570,0.010,0.940,12.060,2.310,1.400
1233230639,1233.230639,5.780349,0.560,0.010,0.940,11.950,2.240,1.450
1233239170,1233.239170,5.788880,0.560,0.010,0.940,11.850,2.170,1.250
1233246634,1233.246634,5.796344,0.570,0.010,0.940,11.740,2.180,1.510
1233253596,1233.253596,5.803306,0.560,0.010,0.940,11.970,2.000,1.400
1233260839,1233.260839,5.810549,0.560,0.010,0.940,11.920,2.230,1.440
1233267240,1233.267240,5.816950,0.550,0.010,0.940,11.800,2.290,1.440
1233277186,1233.277186,5.826896,0.560,0.010,0.950,11.890,2.240,1.470
1233283163,1233.283163,5.832873,0.560,0.010,0.940,12.030,2.110,1.250
1233289829,1233.289829,5.839539,0.560,0.020,0.940,11.820,2.150,1.370
1233296175,1233.296175,5.845885,0.560,0.010,0.940,12.030,2.050,1.300
1233302190,1233.302190,5.851900,0.560,0.010,0.940,11.890,2.180,1.280
1233310179,1233.310179,5.859889,0.560,0.010,0.940,11.830,2.180,1.340
1233316117,1233.316117,5.865827,0.560,0.010,0.940,11.880,2.240,1.250
1233322914,1233.322914,5.872624,0.560,0.010,0.950,11.980,2.020,1.340
1233330168,1233.330168,5.879878,0.560,0.010,0.940,11.820,2.120,1.360
1233336154,1233.336154,5.885864,0.560,0.010,0.930,11.970,2.180,1.240
1233343230,1233.343230,5.892940,0.560,0.010,0.950,11.890,1.940,1.370
1233349234,1233.349234,5.898944,0.570,0.010,0.940,12.000,2.170,1.370
1233356223,1233.356223,5.905933,0.550,0.020,0.940,11.910,2.110,1.330
1233366176,1233.366176,5.915886,0.560,0.010,0.930,12.030,2.030,1.300
1233372170,1233.372170,5.921880,0.550,0.020,0.950,11.850,2.180,1.340
1233378223,1233.378223,5.927933,0.560,0.020,0.940,11.950,2.170,1.450
1233384160,1233.384160,5.933870,0.560,0.020,0.940,11.940,2.270,1.190
1233392166,1233.392166,5.941876,0.560,0.010,0.940,11.910,2.290,1.390
1233399087,1233.399087,5.948797,0.560,0.010,0.940,12.170,2.150,1.270
1233405147,1233.405147,5.954857,0.560,0.010,0.950,11.880,2.150,1.300
1233412769,1233.412769,5.962479,0.560,0.020,0.930,11.940,2.150,1.390
1233420350,1233.420350,5.970060,0.560,0.020,0.950,11.860,2.120,1.330
1233426164,1233.426164,5.975874,0.570,0.010,0.950,11.880,2.260,1.310
1233432325,1233.432325,5.982035,0.560,0.010,0.930,11.980,2.260,1.310
1233438338,1233.438338,5.988048,0.560,0.010,0.940,11.740,2.060,1.480
1233445199,1233.445199,5.994909,0.560,0.010,0.940,11.830,2.050,1.450
1233453230,1233.453230,6.002940,0.560,0.010,0.950,11.880,2.150,1.440
1233460201,1233.460201,6.009911,0.560,0.010,0.950,11.830,2.090,1.540
1233466138,1233.466138,6.015848,0.560,0.010,0.950,12.050,2.260,1.330
1233474537,1233.474537,6.024247,0.560,0.020,0.940,11.830,2.230,1.190
1233481163,1233.481163,6.030873,0.560,0.010,0.950,11.970,2.120,1.330
1233487298,1233.487298,6.037008,0.560,0.010,0.950,12.120,2.000,1.500
1233494186,1233.494186,6.043896,0.560,0.010,0.940,11.940,2.210,1.370
1233500282,1233.500282,6.049992,0.560,0.010,0.940,11.950,2.180,1.450
1233506253,1233.506253,6.055963,0.560,0.020,0.940,11.980,2.080,1.390
1233512129,1233.512129,6.061839,0.560,0.020,0.950,11.770,2.060,1.360
1233519989,1233.519989,6.069699,0.560,0.010,0.940,11.760,2.140,1.360
1233526148,1233.526148,6.075858,0.570,0.010,0.940,11.950,2.150,1.310
1233532162,1233.532162,6.081872,0.560,0.020,0.940,11.770,2.090,1.360
1233538344,1233.538344,6.088054,0.570,0.020,0.940,11.940,2.310,1.390
1233545165,1233.545165,6.094875,0.560,0.010,0.950,11.920,2.170,1.340
1233552376,1233.552376,6.102086,0.570,0.010,0.950,12.000,2.400,1.340
1233560575,1233.560575,6.110285,0.560,0.010,0.940,11.940,2.080,1.340
1233566122,1233.566122,6.115832,0.560,0.020,0.940,12.000,2.150,1.370
1233575020,1233.575020,6.124730,0.560,0.010,0.930,11.790,2.270,1.510
1233582173,1233.582173,6.131883,0.560,0.010,0.950,11.830,2.140,1.370
1233588162,1233.588162,6.137872,0.560,0.010,0.940,11.950,2.240,1.400
1233596169,1233.596169,6.145879,0.560,0.010,0.940,11.940,2.200,1.250
1233603177,1233.603177,6.152887,0.560,0.010,0.950,11.940,2.240,1.190
1233609242,1233.609242,6.158952,0.560,0.010,0.940,11.860,2.180,1.280
1233615179,1233.615179,6.164889,0.560,0.010,0.940,11.760,2.240,1.400
1233621165,1233.621165,6.170875,0.560,0.010,0.950,11.850,2.310,1.500
1233628311,1233.628311,6.178021,0.560,0.010,0.950,11.910,2.090,1.250
1233634155,1233.634155,6.183865,0.560,0.010,0.940,11.830,2.210,1.300
1233640722,1233.640722,6.190432,0.570,0.010,0.940,11.940,2.180,1.250
1233648165,1233.648165,6.197875,0.560,0.020,0.940,11.980,2.210,1.330
1233655176,1233.655176,6.204886,0.560,0.010,0.940,11.740,2.180,1.240
1233663242,1233.663242,6.212952,0.550,0.010,0.940,11.980,2.120,1.420
1233669407,1233.669407,6.219117,0.560,0.010,0.940,11.920,2.080,1.160
1233676557,1233.676557,6.226267,0.560,0.010,0.950,11.910,2.290,1.390
1233683101,1233.683101,6.232811,0.560,0.010,0.940,11.890,2.180,1.300
1233690360,1233.690360,6.240070,0.560,0.010,0.940,11.920,2.120,1.280
1233696174,1233.696174,6.245884,0.560,0.010,0.940,11.920,2.260,1.370
1233702165,1233.702165,6.251875,0.560,0.020,0.930,11.910,2.080,1.300
1233708267,1233.708267,6.257977,0.560,0.010,0.940,11.850,2.210,1.240
1233714143,1233.714143,6.263853,0.560,0.010,0.940,11.940,2.230,1.420
1233722359,1233.722359,6.272069,0.550,0.010,0.940,11.690,2.110,1.340
1233730181,1233.730181,6.279891,0.560,0.020,0.950,11.920,2.310,1.500
1233736184,1233.736184,6.285894,0.560,0.010,0.950,11.820,2.240,1.160
1233742169,1233.742169,6.291879,0.570,0.010,0.940,12.000,2.150,1.340
1233748266,1233.748266,6.297976,0.560,0.020,0.940,11.910,2.030,1.400
1233754191,1233.754191,6.303901,0.560,0.010,0.950,11.730,1.950,1.420
1233761678,1233.761678,6.311388,0.560,0.020,0.940,11.940,2.150,1.310
1233768169,1233.768169,6.317879,0.560,0.010,0.940,11.880,2.090,1.390
1233775433,1233.775433,6.325143,0.560,0.020,0.950,11.890,2.210,1.370
1233782178,1233.782178,6.331888,0.570,0.010,0.950,11.970,2.180,1.480
1233788202,1233.788202,6.337912,0.560,0.020,0.940,12.050,2.140,1.480
1233794178,1233.794178,6.343888,0.560,0.010,0.940,11.890,2.110,1.360
1233801780,1233.801780,6.351490,0.570,0.010,0.950,11.940,2.240,1.300
1233808258,1233.808258,6.357968,0.570,0.010,0.950,11.770,2.080,1.280
1233815162,1233.815162,6.364872,0.560,0.020,0.940,11.980,2.090,1.400
1233821171,1233.821171,6.370881,0.560,0.020,0.940,11.890,2.210,1.500
1233829903,1233.829903,6.379613,0.570,0.020,0.940,12.020,2.050,1.220
1233836156,1233.836156,6.385866,0.560,0.010,0.940,11.820,2.170,1.270
1233842169,1233.842169,6.391879,0.560,0.010,0.950,11.970,2.150,1.360
1233848166,1233.848166,6.397876,0.560,0.010,0.940,11.940,2.240,1.340
1233854910,1233.854910,6.404620,0.560,0.020,0.950,11.920,2.260,1.340
1233861330,1233.861330,6.411040,0.560,0.010,0.940,11.910,2.140,1.340
1233867464,1233.867464,6.417174,0.560,0.010,0.940,11.950,2.120,1.370
1233874311,1233.874311,6.424021,0.560,0.010,0.940,11.940,2.210,1.420
1233881698,1233.881698,6.431408,0.560,0.010,0.940,11.950,2.060,1.190
1233888164,1233.888164,6.437874,0.560,0.010,0.930,11.920,2.140,1.360
1233894157,1233.894157,6.443867,0.560,0.010,0.930,11.950,2.000,1.470
1233901180,1233.901180,6.450890,0.570,0.010,0.950,11.860,2.240,1.340
1233907164,1233.907164,6.456874,0.560,0.010,0.940,12.030,2.080,1.370
1233913183,1233.913183,6.462893,0.560,0.010,0.940,11.830,2.150,1.400
1233920169,1233.920169,6.469879,0.560,0.010,0.950,11.940,2.110,1.360
1233927678,1233.927678,6.477388,0.560,0.010,0.950,11.970,2.140,1.300
1233935234,1233.935234,6.484944,0.570,0.020,0.940,11.920,2.000,1.390
1233942174,1233.942174,6.491884,0.560,0.010,0.950,11.970,2.290,1.400
1233949170,1233.949170,6.498880,0.560,0.010,0.940,11.830,2.170,1.300
1233956429,1233.956429,6.506139,0.560,0.010,0.940,11.850,2.110,1.420
1233963847,1233.963847,6.513557,0.560,0.010,0.940,11.890,2.170,1.310
1233970182,1233.970182,6.519892,0.570,0.010,0.940,11.940,2.110,1.280
1233976392,1233.976392,6.526102,0.560,0.010,0.940,12.000,2.110,1.390
1233985293,1233.985293,6.535003,0.560,0.020,0.950,11.910,2.110,1.310
1233991161,1233.991161,6.540871,0.560,0.010,0.940,11.940,2.140,1.370
1233997231,1233.997231,6.546941,0.560,0.010,0.950,12.020,2.150,1.420
1234003162,1234.003162,6.552872,0.560,0.010,0.940,11.890,2.090,1.400
1234010176,1234.010176,6.559886,0.560,0.000,0.940,11.850,2.200,1.360
1234018213,1234.018213,6.567923,0.560,0.020,0.940,12.030,2.270,1.210
1234024109,1234.024109,6.573819,0.570,0.010,0.940,11.920,2.240,1.500
1234031447,1234.031447,6.581157,0.560,0.010,0.950,11.890,2.320,1.400
1234037168,1234.037168,6.586878,0.570,0.010,0.950,11.820,2.240,1.400
1234043516,1234.043516,6.593226,0.560,0.010,0.940,11.910,2.180,1.310
1234050165,1234.050165,6.599875,0.560,0.010,0.930,11.910,2.180,1.330
1234056331,1234.056331,6.606041,0.560,0.010,0.940,11.940,2.310,1.500
1234062220,1234.062220,6.611930,0.570,0.010,0.950,11.940,2.230,1.360
1234069210,1234.069210,6.618920,0.560,0.010,0.940,11.950,2.000,1.400
1234075588,1234.075588,6.625298,0.560,0.010,0.940,12.050,2.260,1.440
1234083175,1234.083175,6.632885,0.560,0.010,0.950,11.950,2.030,1.420
1234089164,1234.089164,6.638874,0.560,0.010,0.940,11.920,2.150,1.420
1234095174,1234.095174,6.644884,0.560,0.010,0.940,11.980,2.180,1.390
1234102380,1234.102380,6.652090,0.560,0.010,0.940,11.980,2.240,1.130
1234110401,1234.110401,6.660111,0.560,0.010,0.940,11.950,2.200,1.370
1234117177,1234.117177,6.666887,0.560,0.010,0.950,11.760,2.090,1.300
1234123130,1234.123130,6.672840,0.560,0.010,0.950,12.060,2.080,1.470
1234130599,1234.130599,6.680309,0.560,0.010,0.930,11.790,2.140,1.240
1234137570,1234.137570,6.687280,0.570,0.010,0.950,11.690,2.210,1.250
1234144245,1234.144245,6.693955,0.560,0.010,0.940,11.910,2.170,1.510
1234151943,1234.151943,6.701653,0.560,0.010,0.950,11.820,2.120,1.330
1234158195,1234.158195,6.707905,0.560,0.010,0.950,11.950,2.180,1.400
1234164195,1234.164195,6.713905,0.560,0.010,0.940,11.970,2.200,1.470
1234170671,1234.170671,6.720381,0.560,0.010,0.950,11.910,2.000,1.300
1234178227,1234.178227,6.727937,0.570,0.010,0.940,11.890,2.110,1.540
1234185587,1234.185587,6.735297,0.560,0.010,0.940,11.890,2.120,1.370
1234192167,1234.192167,6.741877,0.570,0.010,0.940,11.920,2.170,1.240
1234198152,1234.198152,6.747862,0.560,0.010,0.940,11.950,2.000,1.240
1234204161,1234.204161,6.753871,0.560,0.010,0.940,12.020,2.200,1.390
1234212163,1234.212163,6.761873,0.560,0.010,0.940,11.790,2.110,1.390
1234218544,1234.218544,6.768254,0.570,0.010,0.950,11.690,2.030,1.370
1234224129,1234.224129,6.773839,0.570,0.010,0.940,11.970,2.240,1.330
1234230338,1234.230338,6.780048,0.560,0.020,0.940,11.890,2.140,1.220
1234238987,1234.238987,6.788697,0.560,0.010,0.940,12.000,2.140,1.480
1234246167,1234.246167,6.795877,0.560,0.010,0.940,11.850,2.080,1.360
1234252174,1234.252174,6.801884,0.560,0.010,0.950,11.790,2.120,1.340
1234258327,1234.258327,6.808037,0.560,0.010,0.940,11.790,2.170,1.370
1234265181,1234.265181,6.814891,0.560,0.010,0.950,12.000,2.180,1.370
1234273453,1234.273453,6.823163,0.560,0.010,0.940,11.890,2.090,1.330
1234280188,1234.280188,6.829898,0.560,0.010,0.930,11.850,2.180,1.370
1234286584,1234.286584,6.836294,0.560,0.010,0.940,11.850,2.200,1.340
1234295262,1234.295262,6.844972,0.570,0.010,0.940,11.890,2.180,1.340
1234301248,1234.301248,6.850958,0.560,0.010,0.930,11.910,2.230,1.480
1234308179,1234.308179,6.857889,0.560,0.010,0.940,11.940,2.060,1.330
1234314152,1234.314152,6.863862,0.560,0.020,0.940,11.940,2.210,1.400
1234321318,1234.321318,6.871028,0.560,0.020,0.940,12.020,2.060,1.450
1234328158,1234.328158,6.877868,0.560,0.010,0.940,11.800,2.060,1.420
1234334163,1234.334163,6.883873,0.560,0.010,0.940,11.830,2.230,1.210
1234340150,1234.340150,6.889860,0.560,0.010,0.930,12.060,2.080,1.330
1234346107,1234.346107,6.895817,0.570,0.010,0.940,11.860,2.090,1.390
1234352742,1234.352742,6.902452,0.560,0.010,0.950,11.890,2.310,1.250
1234359168,1234.359168,6.908878,0.560,0.010,0.940,11.860,2.310,1.440
1234365288,1234.365288,6.914998,0.560,0.010,0.940,11.760,2.020,1.310
1234405471,1234.405471,6.955181,0.570,0.010,0.950,11.710,2.370,1.420
1234412630,1234.412630,6.962340,0.560,0.010,0.940,12.030,2.240,1.360
1234419326,1234.419326,6.969036,0.570,0.010,0.940,11.890,2.210,1.310
1234426171,1234.426171,6.975881,0.560,0.010,0.940,11.920,1.920,1.280
1234432149,1234.432149,6.981859,0.560,0.020,0.940,11.880,2.240,1.280
1234443583,1234.443583,6.993293,0.560,0.010,0.940,11.910,2.150,1.310
1234450344,1234.450344,7.000054,0.560,0.010,0.930,11.860,2.260,1.390
1234457163,1234.457163,7.006873,0.570,0.010,0.940,12.030,2.120,1.470
1234463155,1234.463155,7.012865,0.560,0.010,0.950,12.050,2.110,1.310
1234469157,1234.469157,7.018867,0.560,0.010,0.940,11.830,2.290,1.390
1234476259,1234.476259,7.025969,0.560,0.010,0.940,11.830,2.120,1.360
1234483938,1234.483938,7.033648,0.560,0.010,0.940,11.920,2.140,1.370
1234491173,1234.491173,7.040883,0.550,0.010,0.950,11.830,2.050,1.220
1234498843,1234.498843,7.048553,0.570,0.020,0.950,11.880,2.000,1.440
1234506172,1234.506172,7.055882,0.560,0.020,0.930,11.860,2.090,1.280
1234512161,1234.512161,7.061871,0.560,0.020,0.940,11.970,2.050,1.450
1234518142,1234.518142,7.067852,0.560,0.010,0.940,11.890,2.140,1.300
1234524146,1234.524146,7.073856,0.560,0.010,0.940,11.820,2.210,1.390
1234531169,1234.531169,7.080879,0.570,0.010,0.940,11.790,2.060,1.370
1234538439,1234.538439,7.088149,0.570,0.020,0.950,11.730,2.150,1.360
1234546178,1234.546178,7.095888,0.560,0.010,0.940,11.950,2.210,1.360
1234552392,1234.552392,7.102102,0.570,0.010,0.950,11.790,2.170,1.400
1234559175,1234.559175,7.108885,0.560,0.010,0.950,11.830,2.170,1.340
1234566172,1234.566172,7.115882,0.560,0.020,0.940,11.920,2.000,1.270
1234572183,1234.572183,7.121893,0.560,0.010,0.940,11.880,2.180,1.470
1234580754,1234.580754,7.130464,0.560,0.010,0.940,11.820,2.180,1.130
1234587171,1234.587171,7.136881,0.570,0.010,0.940,11.850,1.920,1.470
1234593252,1234.593252,7.142962,0.570,0.010,0.950,11.910,2.340,1.330
1234599173,1234.599173,7.148883,0.560,0.010,0.940,11.860,2.270,1.330
1234605174,1234.605174,7.154884,0.550,0.010,0.940,11.920,2.170,1.360
1234611165,1234.611165,7.160875,0.560,0.010,0.950,11.950,2.200,1.390
1234618201,1234.618201,7.167911,0.560,0.020,0.940,11.920,2.180,1.150
1234624139,1234.624139,7.173849,0.570,0.010,0.950,11.940,2.210,1.400
1234631308,1234.631308,7.181018,0.560,0.020,0.940,11.850,2.290,1.300
1234637132,1234.637132,7.186842,0.570,0.010,0.940,11.800,2.110,1.470
1234645181,1234.645181,7.194891,0.560,0.020,0.940,11.970,2.240,1.370
1234651169,1234.651169,7.200879,0.570,0.010,0.940,12.000,2.140,1.270
1234657169,1234.657169,7.206879,0.550,0.010,0.950,11.860,2.180,1.370
1234663165,1234.663165,7.212875,0.560,0.010,0.950,12.030,2.050,1.370
1234670173,1234.670173,7.219883,0.560,0.010,0.950,11.910,2.150,1.190
1234676203,1234.676203,7.225913,0.560,0.020,0.940,11.880,2.290,1.420
1234684209,1234.684209,7.233919,0.560,0.020,0.950,11.830,2.080,1.370
1234690166,1234.690166,7.239876,0.560,0.010,0.950,11.950,2.210,1.400
1234698048,1234.698048,7.247758,0.560,0.010,0.940,11.920,2.200,1.360
1234705178,1234.705178,7.254888,0.560,0.010,0.950,11.830,2.240,1.390
1234711164,1234.711164,7.260874,0.570,0.010,0.940,11.880,2.110,1.340
1234717121,1234.717121,7.266831,0.560,0.020,0.930,11.950,2.180,1.370
1234724270,1234.724270,7.273980,0.560,0.010,0.940,11.920,2.020,1.250
1234731146,1234.731146,7.280856,0.560,0.020,0.940,11.910,2.110,1.250
1234738153,1234.738153,7.287863,0.570,0.020,0.930,11.970,2.090,1.310
1234744175,1234.744175,7.293885,0.560,0.010,0.940,11.860,2.120,1.360
1234751007,1234.751007,7.300717,0.560,0.010,0.940,11.820,2.320,1.440
1234758170,1234.758170,7.307880,0.560,0.010,0.940,11.920,2.370,1.500
1234764169,1234.764169,7.313879,0.570,0.010,0.940,11.690,2.170,1.370
1234770152,1234.770152,7.319862,0.570,0.020,0.940,11.950,2.180,1.390
1234776572,1234.776572,7.326282,0.570,0.010,0.940,11.880,2.020,1.370
1234784324,1234.784324,7.334034,0.570,0.010,0.940,11.970,2.120,1.440
1234792430,1234.792430,7.342140,0.560,0.010,0.940,11.830,2.210,1.450
1234801177,1234.801177,7.350887,0.560,0.010,0.950,11.820,2.120,1.300
1234807156,1234.807156,7.356866,0.560,0.010,0.940,11.710,2.170,1.330
1234813148,1234.813148,7.362858,0.560,0.010,0.940,11.890,2.210,1.470
