t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
8939541844,8939.541844,52.498940,0.320,0.270,1.030,11.480,1.860,1.280
8939547801,8939.547801,52.504897,0.330,0.270,1.030,11.680,1.630,1.330
8939555887,8939.555887,52.512983,0.330,0.270,1.030,11.440,1.510,1.300
8939561832,8939.561832,52.518928,0.330,0.270,1.030,11.650,1.530,1.390
8939571507,8939.571507,52.528603,0.330,0.270,1.030,11.570,1.390,1.390
8939577855,8939.577855,52.534951,0.330,0.280,1.030,11.500,1.690,1.310
8939584139,8939.584139,52.541235,0.320,0.280,1.030,11.450,1.540,1.180
8939591910,8939.591910,52.549006,0.320,0.270,1.020,11.540,1.600,1.330
8939597856,8939.597856,52.554952,0.330,0.270,1.030,11.480,1.440,1.250
8939605788,8939.605788,52.562884,0.330,0.270,1.030,11.630,1.710,1.250
8939612966,8939.612966,52.570062,0.330,0.270,1.030,11.500,1.480,1.240
8939618861,8939.618861,52.575957,0.330,0.280,1.030,11.540,1.620,1.340
8939624848,8939.624848,52.581944,0.330,0.270,1.030,11.560,1.740,1.330
8939630833,8939.630833,52.587929,0.330,0.280,1.030,11.480,1.590,1.280
8939637521,8939.637521,52.594617,0.320,0.280,1.030,11.650,1.590,1.250
8939645978,8939.645978,52.603074,0.330,0.270,1.020,11.300,1.500,1.270
8939653108,8939.653108,52.610204,0.330,0.270,1.020,11.440,1.650,1.370
8939661882,8939.661882,52.618978,0.330,0.280,1.040,11.680,1.570,1.330
8939668231,8939.668231,52.625327,0.330,0.270,1.020,11.540,1.620,1.240
8939674856,8939.674856,52.631952,0.320,0.270,1.030,11.680,1.770,1.360
8939680852,8939.680852,52.637948,0.330,0.270,1.030,11.590,1.710,1.280
8939686845,8939.686845,52.643941,0.330,0.280,1.020,11.650,1.740,1.440
8939695261,8939.695261,52.652357,0.340,0.280,1.030,11.590,1.650,1.190
8939704891,8939.704891,52.661987,0.330,0.270,1.030,11.540,1.530,1.310
8939711865,8939.711865,52.668961,0.330,0.270,1.030,11.710,1.590,1.310
8939717938,8939.717938,52.675034,0.330,0.270,1.030,11.540,1.740,1.270
8939724699,8939.724699,52.681795,0.330,0.280,1.030,11.480,1.510,1.560
8939730912,8939.730912,52.688008,0.330,0.270,1.040,11.480,1.630,1.250
8939738862,8939.738862,52.695958,0.330,0.270,1.050,11.500,1.620,1.450
8939744855,8939.744855,52.701951,0.320,0.280,1.020,11.450,1.620,1.370
8939750839,8939.750839,52.707935,0.330,0.270,1.040,11.630,1.710,1.330
8939760120,8939.760120,52.717216,0.330,0.270,1.040,11.630,1.760,1.390
8939766869,8939.766869,52.723965,0.330,0.270,1.030,11.620,1.440,1.210
8939773642,8939.773642,52.730738,0.330,0.270,1.020,11.480,1.710,1.300
8939779862,8939.779862,52.736958,0.330,0.280,1.030,11.500,1.620,1.310
8939785976,8939.785976,52.743072,0.330,0.270,1.030,11.540,1.620,1.310
8939791963,8939.791963,52.749059,0.320,0.270,1.030,11.690,1.650,1.310
8939799910,8939.799910,52.757006,0.330,0.270,1.030,11.590,1.600,1.310
8939809040,8939.809040,52.766136,0.330,0.270,1.020,11.500,1.600,1.360
8939816069,8939.816069,52.773165,0.330,0.270,1.030,11.480,1.600,1.300
8939822987,8939.822987,52.780083,0.330,0.270,1.020,11.600,1.710,1.420
8939829902,8939.829902,52.786998,0.330,0.270,1.020,11.530,1.620,1.240
8939835919,8939.835919,52.793015,0.330,0.270,1.030,11.590,1.710,1.360
8939842081,8939.842081,52.799177,0.330,0.270,1.030,11.600,1.730,1.340
8939848858,8939.848858,52.805954,0.330,0.280,1.030,11.540,1.800,1.240
8939854807,8939.854807,52.811903,0.330,0.270,1.020,11.630,1.680,1.250
8939860820,8939.860820,52.817916,0.320,0.270,1.030,11.570,1.710,1.220
8939866849,8939.866849,52.823945,0.330,0.270,1.040,11.630,1.770,1.310
8939872854,8939.872854,52.829950,0.330,0.280,1.030,11.370,1.510,1.470
8939881864,8939.881864,52.838960,0.330,0.270,1.040,11.510,1.590,1.190
8939887843,8939.887843,52.844939,0.330,0.270,1.030,11.450,1.510,1.400
8939893860,8939.893860,52.850956,0.330,0.270,1.030,11.570,1.480,1.340
8939899943,8939.899943,52.857039,0.330,0.280,1.030,11.690,1.690,1.470
8939906432,8939.906432,52.863528,0.330,0.280,1.030,11.570,1.680,1.220
8939913477,8939.913477,52.870573,0.330,0.280,1.030,11.570,1.530,1.440
8939919858,8939.919858,52.876954,0.320,0.270,1.020,11.370,1.590,1.240
8939926070,8939.926070,52.883166,0.320,0.270,1.030,11.650,1.650,1.310
8939931834,8939.931834,52.888930,0.330,0.270,1.030,11.540,1.650,1.360
8939937793,8939.937793,52.894889,0.330,0.280,1.020,11.600,1.440,1.330
8939943798,8939.943798,52.900894,0.330,0.270,1.020,11.480,1.630,1.360
8939949988,8939.949988,52.907084,0.330,0.280,1.030,11.440,1.690,1.370
8939955802,8939.955802,52.912898,0.330,0.270,1.030,11.680,1.680,1.330
8939965893,8939.965893,52.922989,0.330,0.280,1.030,11.510,1.680,1.310
8939971861,8939.971861,52.928957,0.320,0.270,1.040,11.500,1.620,1.250
8939978916,8939.978916,52.936012,0.320,0.270,1.030,11.570,1.730,1.270
8939984934,8939.984934,52.942030,0.330,0.280,1.020,11.530,1.440,1.500
8939992900,8939.992900,52.949996,0.330,0.270,1.030,11.600,1.730,1.450
8940001311,8940.001311,52.958407,0.330,0.270,1.020,11.590,1.630,1.310
8940008912,8940.008912,52.966008,0.330,0.280,1.030,11.310,1.600,1.310
8940015111,8940.015111,52.972207,0.330,0.270,1.020,11.560,1.760,1.270
8940021898,8940.021898,52.978994,0.330,0.270,1.030,11.630,1.690,1.370
8940027869,8940.027869,52.984965,0.320,0.270,1.030,11.650,1.680,1.390
8940035066,8940.035066,52.992162,0.320,0.280,1.030,11.400,1.590,1.400
8940043873,8940.043873,53.000969,0.330,0.280,1.040,11.480,1.760,1.220
8940051208,8940.051208,53.008304,0.330,0.270,1.030,11.440,1.710,1.330
8940056816,8940.056816,53.013912,0.320,0.280,1.030,11.590,1.660,1.340
8940062973,8940.062973,53.020069,0.330,0.270,1.030,11.530,1.740,1.370
8940072320,8940.072320,53.029416,0.330,0.280,1.030,11.500,1.620,1.240
8940079085,8940.079085,53.036181,0.330,0.270,1.030,11.540,1.590,1.340
8940084848,8940.084848,53.041944,0.330,0.280,1.030,11.530,1.500,1.180
8940090857,8940.090857,53.047953,0.330,0.270,1.030,11.450,1.630,1.280
8940096946,8940.096946,53.054042,0.330,0.270,1.020,11.680,1.560,1.310
8940102980,8940.102980,53.060076,0.330,0.270,1.020,11.480,1.570,1.360
8940110907,8940.110907,53.068003,0.330,0.280,1.030,11.390,1.710,1.280
8940117753,8940.117753,53.074849,0.330,0.270,1.030,11.540,1.510,1.340
8940124919,8940.124919,53.082015,0.330,0.270,1.020,11.690,1.650,1.300
8940130928,8940.130928,53.088024,0.330,0.270,1.030,11.540,1.680,1.360
8940136844,8940.136844,53.093940,0.330,0.270,1.030,11.480,1.560,1.450
8940142963,8940.142963,53.100059,0.330,0.270,1.020,11.560,1.500,1.370
8940151359,8940.151359,53.108455,0.330,0.270,1.020,11.450,1.650,1.190
8940158838,8940.158838,53.115934,0.330,0.270,1.030,11.470,1.500,1.330
8940165007,8940.165007,53.122103,0.330,0.270,1.020,11.500,1.660,1.360
8940171871,8940.171871,53.128967,0.320,0.270,1.030,11.500,1.650,1.510
8940177798,8940.177798,53.134894,0.330,0.270,1.040,11.590,1.680,1.280
8940184833,8940.184833,53.141929,0.330,0.270,1.030,11.620,1.570,1.310
8940194853,8940.194853,53.151949,0.330,0.280,1.020,11.540,1.510,1.160
8940200861,8940.200861,53.157957,0.330,0.270,1.020,11.600,1.620,1.240
8940208007,8940.208007,53.165103,0.330,0.280,1.020,11.450,1.530,1.420
8940214907,8940.214907,53.172003,0.330,0.270,1.020,11.560,1.540,1.340
8940222129,8940.222129,53.179225,0.330,0.270,1.020,11.510,1.620,1.220
8940228864,8940.228864,53.185960,0.330,0.270,1.030,11.600,1.500,1.340
8940236057,8940.236057,53.193153,0.330,0.270,1.030,11.530,1.600,1.270
8940242822,8940.242822,53.199918,0.320,0.280,1.030,11.540,1.650,1.370
8940249736,8940.249736,53.206832,0.320,0.280,1.030,11.680,1.690,1.330
8940255936,8940.255936,53.213032,0.330,0.280,1.030,11.730,1.650,1.370
8940265119,8940.265119,53.222215,0.330,0.270,1.030,11.600,1.590,1.370
8940271339,8940.271339,53.228435,0.330,0.270,1.030,11.510,1.650,1.390
8940278770,8940.278770,53.235866,0.330,0.280,1.030,11.390,1.770,1.310
8940286848,8940.286848,53.243944,0.330,0.270,1.030,11.560,1.600,1.270
8940292864,8940.292864,53.249960,0.330,0.280,1.020,11.470,1.600,1.190
8940299860,8940.299860,53.256956,0.330,0.280,1.020,11.420,1.620,1.500
8940305859,8940.305859,53.262955,0.330,0.270,1.030,11.420,1.530,1.390
8940312945,8940.312945,53.270041,0.330,0.280,1.020,11.530,1.510,1.180
8940321043,8940.321043,53.278139,0.320,0.270,1.030,11.420,1.470,1.280
8940328182,8940.328182,53.285278,0.330,0.270,1.030,11.510,1.500,1.250
8940334848,8940.334848,53.291944,0.320,0.270,1.030,11.560,1.710,1.400
8940340885,8940.340885,53.297981,0.330,0.280,1.030,11.600,1.510,1.270
8940348865,8940.348865,53.305961,0.330,0.270,1.020,11.560,1.600,1.330
8940354936,8940.354936,53.312032,0.320,0.270,1.030,11.590,1.650,1.390
8940361846,8940.361846,53.318942,0.330,0.270,1.030,11.570,1.560,1.340
8940367815,8940.367815,53.324911,0.330,0.270,1.020,11.650,1.660,1.210
8940374850,8940.374850,53.331946,0.330,0.280,1.030,11.510,1.560,1.280
8940386247,8940.386247,53.343343,0.330,0.270,1.030,11.530,1.600,1.360
8940392856,8940.392856,53.349952,0.330,0.270,1.030,11.590,1.790,1.280
8940398820,8940.398820,53.355916,0.330,0.270,1.030,11.600,1.600,1.150
8940405676,8940.405676,53.362772,0.330,0.270,1.030,11.530,1.530,1.150
8940411997,8940.411997,53.369093,0.340,0.280,1.030,11.630,1.660,1.270
8940419304,8940.419304,53.376400,0.330,0.270,1.030,11.630,1.740,1.500
8940425820,8940.425820,53.382916,0.320,0.270,1.030,11.590,1.630,1.480
8940431946,8940.431946,53.389042,0.330,0.270,1.030,11.590,1.710,1.440
8940437823,8940.437823,53.394919,0.330,0.270,1.030,11.730,1.600,1.360
8940443852,8940.443852,53.400948,0.330,0.270,1.020,11.540,1.500,1.360
8940449797,8940.449797,53.406893,0.330,0.280,1.030,11.420,1.560,1.360
8940455897,8940.455897,53.412993,0.330,0.280,1.020,11.530,1.510,1.310
8940477528,8940.477528,53.434624,0.330,0.270,1.030,11.500,1.540,1.340
8940483852,8940.483852,53.440948,0.330,0.280,1.030,11.500,1.620,1.370
8940490085,8940.490085,53.447181,0.330,0.270,1.020,11.540,1.630,1.340
8940495819,8940.495819,53.452915,0.330,0.280,1.020,11.680,1.570,1.250
8940501825,8940.501825,53.458921,0.320,0.270,1.020,11.470,1.560,1.250
8940507949,8940.507949,53.465045,0.330,0.280,1.030,11.570,1.540,1.270
8940520598,8940.520598,53.477694,0.330,0.270,1.020,11.420,1.660,1.280
8940526875,8940.526875,53.483971,0.330,0.270,1.030,11.450,1.600,1.370
8940532976,8940.532976,53.490072,0.340,0.280,1.030,11.510,1.590,1.280
8940538822,8940.538822,53.495918,0.330,0.270,1.020,11.510,1.650,1.330
8940544915,8940.544915,53.502011,0.330,0.270,1.020,11.590,1.740,1.300
8940551332,8940.551332,53.508428,0.320,0.280,1.030,11.510,1.830,1.250
8940557827,8940.557827,53.514923,0.320,0.270,1.030,11.660,1.590,1.270
8940563823,8940.563823,53.520919,0.330,0.280,1.030,11.560,1.760,1.150
8940594195,8940.594195,53.551291,0.330,0.270,1.030,11.500,1.540,1.300
8940600295,8940.600295,53.557391,0.330,0.270,1.020,11.570,1.600,1.360
8940607102,8940.607102,53.564198,0.330,0.270,1.020,11.510,1.530,1.400
8940615480,8940.615480,53.572576,0.330,0.270,1.030,11.650,1.560,1.300
8940621883,8940.621883,53.578979,0.330,0.280,1.030,11.440,1.500,1.280
8940628540,8940.628540,53.585636,0.330,0.270,1.030,11.420,1.620,1.340
8940634871,8940.634871,53.591967,0.330,0.270,1.030,11.600,1.450,1.330
8940641852,8940.641852,53.598948,0.330,0.270,1.030,11.660,1.560,1.400
8940650495,8940.650495,53.607591,0.330,0.270,1.030,11.500,1.660,1.420
8940656908,8940.656908,53.614004,0.330,0.280,1.020,11.600,1.690,1.390
8940663863,8940.663863,53.620959,0.330,0.270,1.030,11.590,1.570,1.370
8940669854,8940.669854,53.626950,0.330,0.270,1.030,11.680,1.530,1.300
8940675812,8940.675812,53.632908,0.330,0.270,1.020,11.470,1.560,1.340
8940681873,8940.681873,53.638969,0.330,0.270,1.030,11.500,1.620,1.180
8940687863,8940.687863,53.644959,0.330,0.270,1.030,11.600,1.630,1.270
8940695853,8940.695853,53.652949,0.320,0.280,1.030,11.570,1.740,1.280
8940704855,8940.704855,53.661951,0.330,0.270,1.030,11.540,1.510,1.340
8940710864,8940.710864,53.667960,0.330,0.270,1.030,11.620,1.600,1.270
8940716857,8940.716857,53.673953,0.330,0.280,1.030,11.570,1.560,1.220
8940724241,8940.724241,53.681337,0.330,0.280,1.020,11.420,1.760,1.280
8940730973,8940.730973,53.688069,0.330,0.280,1.030,11.600,1.600,1.310
8940738880,8940.738880,53.695976,0.330,0.270,1.020,11.500,1.680,1.330
8940745162,8940.745162,53.702258,0.330,0.280,1.030,11.620,1.650,1.280
8940752139,8940.752139,53.709235,0.330,0.270,1.030,11.690,1.710,1.080
8940757798,8940.757798,53.714894,0.330,0.280,1.030,11.620,1.650,1.300
8940764034,8940.764034,53.721130,0.330,0.280,1.030,11.630,1.660,1.300
8940771046,8940.771046,53.728142,0.320,0.280,1.030,11.600,1.770,1.390
8940776804,8940.776804,53.733900,0.330,0.280,1.020,11.710,1.500,1.310
8940784849,8940.784849,53.741945,0.330,0.280,1.030,11.450,1.510,1.310
8940793892,8940.793892,53.750988,0.330,0.280,1.030,11.600,1.570,1.370
8940799854,8940.799854,53.756950,0.320,0.270,1.030,11.680,1.570,1.190
8940805857,8940.805857,53.762953,0.320,0.280,1.020,11.480,1.710,1.280
8940811849,8940.811849,53.768945,0.320,0.270,1.020,11.570,1.590,1.330
8940817859,8940.817859,53.774955,0.320,0.270,1.040,11.600,1.420,1.340
8940824895,8940.824895,53.781991,0.330,0.270,1.030,11.600,1.510,1.210
8940833378,8940.833378,53.790474,0.320,0.270,1.030,11.620,1.600,1.360
8940841905,8940.841905,53.799001,0.330,0.270,1.020,11.540,1.760,1.400
8940847836,8940.847836,53.804932,0.330,0.270,1.030,11.660,1.630,1.280
8940855852,8940.855852,53.812948,0.330,0.270,1.040,11.680,1.690,1.300
8940862462,8940.862462,53.819558,0.330,0.270,1.040,11.470,1.590,1.240
8940869119,8940.869119,53.826215,0.330,0.280,1.020,11.560,1.530,1.400
8940877858,8940.877858,53.834954,0.330,0.270,1.030,11.500,1.600,1.370
8940884557,8940.884557,53.841653,0.330,0.280,1.040,11.530,1.530,1.300
8940890834,8940.890834,53.847930,0.330,0.270,1.030,11.570,1.710,1.220
8940896796,8940.896796,53.853892,0.330,0.280,1.030,11.540,1.650,1.420
8940903610,8940.903610,53.860706,0.330,0.270,1.030,11.540,1.630,1.400
8940912864,8940.912864,53.869960,0.330,0.280,1.020,11.400,1.680,1.390
8940918864,8940.918864,53.875960,0.330,0.280,1.030,11.600,1.560,1.270
8940924894,8940.924894,53.881990,0.330,0.280,1.030,11.440,1.620,1.250
8940931434,8940.931434,53.888530,0.330,0.270,1.030,11.630,1.680,1.470
8940937924,8940.937924,53.895020,0.330,0.270,1.020,11.480,1.570,1.240
8940944861,8940.944861,53.901957,0.330,0.270,1.030,11.510,1.590,1.220
8940951867,8940.951867,53.908963,0.330,0.280,1.030,11.510,1.600,1.330
8940959883,8940.959883,53.916979,0.320,0.270,1.010,11.540,1.400,1.420
8940965933,8940.965933,53.923029,0.330,0.270,1.060,11.560,1.630,1.310
8940972856,8940.972856,53.929952,0.330,0.270,1.000,11.340,1.650,1.310
8940978830,8940.978830,53.935926,0.340,0.300,1.050,11.480,1.630,1.330
8940985098,8940.985098,53.942194,0.330,0.290,1.040,11.270,1.620,1.150
8940995013,8940.995013,53.952109,0.330,0.290,1.030,11.440,1.730,1.250
8941010912,8941.010912,53.968008,0.320,0.240,1.020,12.020,1.630,1.150
8941016857,8941.016857,53.973953,0.310,0.060,1.060,9.760,2.310,8.240
8941023874,8941.023874,53.980970,0.370,-0.410,1.210,20.890,8.500,27.470
8941031040,8941.031040,53.988136,0.320,-0.460,0.970,42.700,18.210,48.730
8941038963,8941.038963,53.996059,0.340,0.120,0.850,41.800,25.560,65.970
8941047886,8941.047886,54.004982,-0.150,1.080,0.360,81.040,26.120,2.780
8941055077,8941.055077,54.012173,0.110,1.360,1.010,11.420,17.820,-1.150
8941061873,8941.061873,54.018969,0.150,0.510,1.000,-39.110,20.090,14.840
8941067886,8941.067886,54.024982,0.290,0.030,1.010,-35.240,20.290,29.450
8941075058,8941.075058,54.032154,0.490,0.000,1.370,20.750,35.510,23.480
8941081838,8941.081838,54.038934,0.500,0.200,1.380,51.010,47.080,23.100
8941088264,8941.088264,54.045360,0.310,0.420,1.170,74.630,41.570,12.270
8941095135,8941.095135,54.052231,0.270,0.510,1.110,78.920,19.940,1.600
8941100887,8941.100887,54.057983,0.260,0.480,1.090,74.430,-5.310,0.640
8941109059,8941.109059,54.066155,0.190,0.420,1.060,75.740,-47.040,9.560
8941114979,8941.114979,54.072075,0.150,0.380,1.140,80.980,-74.110,23.280
8941120857,8941.120857,54.077953,0.180,0.420,1.210,83.830,-93.800,40.440
8941127467,8941.127467,54.084563,0.260,0.460,1.270,84.530,-105.020,56.600
8941134906,8941.134906,54.092002,0.370,0.520,1.340,87.130,-109.400,72.050
8941142357,8941.142357,54.099453,0.360,0.500,1.440,93.820,-103.240,81.150
8941148919,8941.148919,54.106015,0.300,0.610,1.460,96.820,-93.920,88.960
8941155201,8941.155201,54.112297,0.280,0.690,1.380,89.050,-87.800,94.750
8941162063,8941.162063,54.119159,0.310,0.700,1.310,76.780,-83.190,98.670
8941169022,8941.169022,54.126118,0.380,0.630,1.370,66.210,-74.310,110.890
8941175350,8941.175350,54.132446,0.420,0.540,1.270,74.060,-70.110,114.440
8941181871,8941.181871,54.138967,0.450,0.600,1.200,78.990,-67.980,118.350
8941187823,8941.187823,54.144919,0.420,0.640,1.150,85.630,-68.200,114.920
8941194711,8941.194711,54.151807,0.450,0.630,1.160,90.310,-67.950,107.540
8941201869,8941.201869,54.158965,0.450,0.720,1.060,96.050,-66.550,96.640
8941207869,8941.207869,54.164965,0.470,0.720,1.050,99.240,-66.210,89.600
8941213870,8941.213870,54.170966,0.480,0.760,1.040,99.510,-63.450,88.240
8941219864,8941.219864,54.176960,0.470,0.780,1.000,102.750,-60.560,90.520
8941225892,8941.225892,54.182988,0.490,0.780,0.970,110.260,-57.130,97.110
8941232894,8941.232894,54.189990,0.480,0.800,0.960,125.250,-52.790,106.820
8941239066,8941.239066,54.196162,0.470,0.830,0.900,141.340,-49.500,114.690
8941247516,8941.247516,54.204612,0.450,0.770,0.840,172.110,-46.580,120.670
8941254498,8941.254498,54.211594,0.400,0.700,0.840,199.740,-44.090,119.180
8941260881,8941.260881,54.217977,0.340,0.670,0.810,226.120,-40.380,108.630
8941266908,8941.266908,54.224004,0.330,0.650,0.800,243.210,-35.660,93.050
8941273892,8941.273892,54.230988,0.340,0.650,0.740,258.520,-28.170,69.280
8941279900,8941.279900,54.236996,0.380,0.540,0.700,270.030,-21.980,45.300
8941285847,8941.285847,54.242943,0.430,0.450,0.750,274.760,-12.790,28.270
8941293576,8941.293576,54.250672,0.440,0.400,0.730,277.070,-2.900,14.400
8941300873,8941.300873,54.257969,0.460,0.490,0.610,266.140,6.530,0.410
8941306873,8941.306873,54.263969,0.470,0.480,0.570,247.690,10.840,0.930
8941312874,8941.312874,54.269970,0.490,0.400,0.560,226.850,16.370,9.790
8941318877,8941.318877,54.275973,0.500,0.330,0.600,209.510,24.020,24.670
8941324876,8941.324876,54.281972,0.520,0.330,0.600,197.540,33.760,42.930
8941332065,8941.332065,54.289161,0.540,0.380,0.560,184.200,45.180,64.820
8941338914,8941.338914,54.296010,0.500,0.390,0.540,167.690,59.760,91.300
8941346806,8941.346806,54.303902,0.410,0.390,0.560,161.830,72.900,106.150
8941353872,8941.353872,54.310968,0.400,0.470,0.560,162.810,81.800,104.490
8941360864,8941.360864,54.317960,0.440,0.490,0.540,164.900,88.720,93.250
8941366968,8941.366968,54.324064,0.520,0.440,0.570,166.950,94.230,80.610
8941373871,8941.373871,54.330967,0.580,0.360,0.610,171.020,98.090,66.020
8941382604,8941.382604,54.339700,0.610,0.340,0.600,175.250,97.850,50.240
8941388885,8941.388885,54.345981,0.610,0.350,0.570,173.940,92.430,41.110
8941395752,8941.395752,54.352848,0.610,0.350,0.600,168.310,85.240,35.940
8941401974,8941.401974,54.359070,0.620,0.370,0.620,157.860,77.040,32.200
8941407843,8941.407843,54.364939,0.610,0.370,0.600,145.050,71.020,31.560
8941416990,8941.416990,54.374086,0.570,0.330,0.620,122.120,64.470,32.720
8941422848,8941.422848,54.379944,0.550,0.330,0.620,107.480,63.740,35.240
8941428874,8941.428874,54.385970,0.530,0.360,0.620,92.380,64.960,38.810
8941434868,8941.434868,54.391964,0.540,0.390,0.650,82.150,68.580,40.610
8941440888,8941.440888,54.397984,0.540,0.410,0.690,78.980,74.110,39.270
8941448599,8941.448599,54.405695,0.520,0.440,0.750,77.590,82.080,38.230
8941456360,8941.456360,54.413456,0.530,0.430,0.720,73.100,87.770,41.180
8941463465,8941.463465,54.420561,0.570,0.370,0.720,69.270,88.850,46.110
8941469850,8941.469850,54.426946,0.570,0.330,0.750,72.080,86.180,50.020
8941475973,8941.475973,54.433069,0.560,0.350,0.710,76.700,80.400,52.030
8941483056,8941.483056,54.440152,0.560,0.420,0.740,76.210,70.810,52.210
8941488947,8941.488947,54.446043,0.570,0.460,0.730,76.060,55.240,45.180
8941495831,8941.495831,54.452927,0.630,0.530,0.750,78.730,26.460,31.220
8941501984,8941.501984,54.459080,0.620,0.590,0.800,57.740,26.500,32.580
8941511201,8941.511201,54.468297,0.630,0.530,0.810,50.110,30.440,26.150
8941516859,8941.516859,54.473955,0.590,0.460,0.770,48.520,31.830,21.760
8941522855,8941.522855,54.479951,0.560,0.530,0.710,43.740,30.060,20.000
8941528860,8941.528860,54.485956,0.530,0.590,0.670,35.370,27.600,16.640
8941534859,8941.534859,54.491955,0.530,0.590,0.680,28.700,25.880,12.500
8941542613,8941.542613,54.499709,0.530,0.560,0.700,26.170,26.090,8.150
8941551120,8941.551120,54.508216,0.150,0.530,0.710,26.520,18.890,-1.880
8941559743,8941.559743,54.516839,0.530,0.620,0.260,8.270,-33.820,2.030
8941566129,8941.566129,54.523225,1.020,0.670,0.740,-12.990,-46.200,-5.970
8941571852,8941.571852,54.528948,0.720,0.190,1.020,-16.500,-33.070,10.690
8941577964,8941.577964,54.535060,0.660,0.120,0.950,-5.830,-20.150,29.770
8941584034,8941.584034,54.541130,0.700,0.470,1.090,6.690,6.400,26.410
8941590874,8941.590874,54.547970,0.790,0.540,0.770,8.870,27.540,18.930
8941597290,8941.597290,54.554386,0.660,0.530,0.670,6.030,16.500,26.210
8941604901,8941.604901,54.561997,0.550,0.590,0.810,18.050,20.200,29.970
8941611603,8941.611603,54.568699,0.550,0.720,0.690,18.090,22.060,29.710
8941619041,8941.619041,54.576137,0.600,0.700,0.620,5.760,19.370,32.840
8941624848,8941.624848,54.581944,0.470,0.950,0.500,7.620,15.800,17.340
8941631978,8941.631978,54.589074,0.460,0.840,0.680,4.850,15.270,-1.470
8941637907,8941.637907,54.595003,0.440,0.770,0.690,-3.830,18.290,-7.500
8941645031,8941.645031,54.602127,0.540,0.690,0.740,-12.240,23.050,-9.770
8941653885,8941.653885,54.610981,0.580,0.540,0.800,-15.970,32.260,-11.160
8941659847,8941.659847,54.616943,0.670,0.600,0.810,-13.180,40.350,-13.390
8941668040,8941.668040,54.625136,0.630,0.520,0.790,-13.250,49.830,-10.230
8941676865,8941.676865,54.633961,0.630,0.580,0.730,-11.180,50.690,-6.180
8941682837,8941.682837,54.639933,0.620,0.610,0.710,-14.290,50.260,-4.260
8941689494,8941.689494,54.646590,0.560,0.590,0.700,-14.960,50.400,-4.350
8941695837,8941.695837,54.652933,0.580,0.400,0.900,-25.850,54.810,9.800
8941702298,8941.702298,54.659394,0.420,0.660,0.530,-37.690,64.850,6.580
8941711884,8941.711884,54.668980,0.490,0.660,0.630,-4.550,55.510,-10.000
8941720001,8941.720001,54.677097,0.320,0.580,0.470,16.340,38.700,-24.170
8941725863,8941.725863,54.682959,0.380,0.550,0.590,17.880,31.690,-26.090
8941732067,8941.732067,54.689163,0.420,0.600,0.640,19.180,28.090,-28.850
8941738865,8941.738865,54.695961,0.510,0.680,0.740,19.440,29.540,-35.220
8941744883,8941.744883,54.701979,0.530,0.680,0.750,16.320,34.120,-41.690
8941752459,8941.752459,54.709555,0.550,0.610,0.740,11.910,38.310,-45.710
8941760983,8941.760983,54.718079,0.540,0.600,0.710,8.820,38.980,-46.260
8941767453,8941.767453,54.724549,0.510,0.630,0.740,2.080,40.670,-44.690
8941773934,8941.773934,54.731030,0.480,0.530,0.750,-6.780,43.690,-39.080
8941779834,8941.779834,54.736930,0.490,0.460,0.780,-5.210,46.640,-32.560
8941785828,8941.785828,54.742924,0.500,0.480,0.820,-0.440,51.630,-27.100
8941792104,8941.792104,54.749200,0.450,0.600,0.720,-2.340,53.570,-19.980
8941798844,8941.798844,54.755940,0.400,0.680,0.600,-8.670,51.630,-14.290
8941804825,8941.804825,54.761921,0.380,0.720,0.610,-15.630,49.330,-12.140
8941811451,8941.811451,54.768547,0.330,0.680,0.550,-20.460,43.390,-12.210
8941817934,8941.817934,54.775030,0.350,0.660,0.600,-18.350,34.290,-14.460
8941826384,8941.826384,54.783480,0.410,0.660,0.680,-5.830,24.690,-21.510
8941832929,8941.832929,54.790025,0.450,0.690,0.710,2.200,19.310,-26.340
8941840460,8941.840460,54.797556,0.500,0.700,0.790,10.870,14.870,-32.340
8941846892,8941.846892,54.803988,0.540,0.640,0.800,16.210,14.370,-35.300
8941852941,8941.852941,54.810037,0.560,0.570,0.800,19.570,15.100,-32.870
8941858998,8941.858998,54.816094,0.580,0.600,0.790,20.020,16.370,-28.410
8941865894,8941.865894,54.822990,0.600,0.560,0.830,19.160,20.340,-21.280
8941871881,8941.871881,54.828977,0.560,0.560,0.800,19.830,23.630,-15.710
8941877867,8941.877867,54.834963,0.520,0.630,0.840,14.500,31.360,-8.530
8941883816,8941.883816,54.840912,0.750,0.790,0.680,-52.000,86.600,17.570
8941889835,8941.889835,54.846931,0.520,0.830,0.890,-22.660,93.800,-1.450
8941895854,8941.895854,54.852950,0.360,0.620,0.710,-5.680,93.110,-4.560
8941901844,8941.901844,54.858940,0.320,0.600,0.750,-19.890,85.160,6.180
8941921769,8941.921769,54.878865,0.230,0.750,0.740,-18.500,78.790,-3.830
8941930884,8941.930884,54.887980,0.260,0.610,0.580,-2.930,63.450,-13.420
8941936862,8941.936862,54.893958,0.150,0.580,0.460,17.820,39.080,-24.140
8941943093,8941.943093,54.900189,0.250,0.500,0.620,22.560,23.730,-22.470
8941948886,8941.948886,54.905982,0.360,0.540,0.740,24.550,18.960,-22.760
8941955222,8941.955222,54.912318,0.460,0.530,0.850,27.570,17.680,-21.220
