t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
63856761186,63856.761186,137.392318,0.950,0.040,-0.220,11.760,2.170,1.390
63856767941,63856.767941,137.399073,0.940,0.040,-0.210,11.850,2.030,1.420
63856774630,63856.774630,137.405762,0.950,0.030,-0.230,11.980,2.090,1.340
63856781478,63856.781478,137.412610,0.940,0.040,-0.210,12.060,1.980,1.310
63856788165,63856.788165,137.419297,0.950,0.040,-0.210,12.020,2.050,1.440
63856796184,63856.796184,137.427316,0.950,0.030,-0.210,11.820,1.970,1.450
63856803587,63856.803587,137.434719,0.940,0.040,-0.220,12.060,2.200,1.420
63856810398,63856.810398,137.441530,0.940,0.040,-0.210,11.910,2.080,1.440
63856817171,63856.817171,137.448303,0.940,0.030,-0.220,11.920,2.150,1.440
63856823253,63856.823253,137.454385,0.940,0.040,-0.210,12.020,2.140,1.360
63856829192,63856.829192,137.460324,0.940,0.040,-0.220,11.920,2.140,1.360
63856836254,63856.836254,137.467386,0.950,0.040,-0.210,11.950,2.140,1.570
63856846688,63856.846688,137.477820,0.940,0.040,-0.210,12.000,2.240,1.500
63856853171,63856.853171,137.484303,0.950,0.040,-0.220,11.920,1.950,1.440
63856859165,63856.859165,137.490297,0.940,0.040,-0.230,11.910,2.170,1.270
63856866187,63856.866187,137.497319,0.940,0.040,-0.220,12.000,2.200,1.360
63856873238,63856.873238,137.504370,0.950,0.040,-0.220,11.890,2.150,1.220
63856880360,63856.880360,137.511492,0.950,0.030,-0.220,12.000,2.180,1.370
63856888868,63856.888868,137.520000,0.950,0.040,-0.220,12.030,2.140,1.220
63856896588,63856.896588,137.527720,0.940,0.030,-0.220,11.910,2.170,1.370
63856903198,63856.903198,137.534330,0.940,0.040,-0.220,11.950,2.140,1.400
63856909130,63856.909130,137.540262,0.940,0.040,-0.210,11.880,2.000,1.390
63856915170,63856.915170,137.546302,0.940,0.030,-0.210,11.800,2.080,1.360
63856922169,63856.922169,137.553301,0.940,0.040,-0.220,11.880,2.060,1.370
63856928174,63856.928174,137.559306,0.950,0.040,-0.220,11.770,2.050,1.300
63856936748,63856.936748,137.567880,0.940,0.040,-0.220,11.980,2.240,1.190
63856945267,63856.945267,137.576399,0.940,0.040,-0.220,11.950,2.270,1.220
63856954175,63856.954175,137.585307,0.940,0.040,-0.220,11.980,2.120,1.330
63856960162,63856.960162,137.591294,0.940,0.040,-0.210,11.950,2.050,1.360
63856966300,63856.966300,137.597432,0.940,0.030,-0.220,11.920,2.110,1.440
63856973207,63856.973207,137.604339,0.940,0.040,-0.220,11.950,2.080,1.250
63856982312,63856.982312,137.613444,0.950,0.040,-0.220,11.970,2.170,1.450
63856989154,63856.989154,137.620286,0.940,0.040,-0.220,11.980,2.120,1.300
63856995532,63856.995532,137.626664,0.950,0.040,-0.230,11.830,2.150,1.310
63857002184,63857.002184,137.633316,0.940,0.030,-0.220,12.060,1.940,1.270
63857009547,63857.009547,137.640679,0.940,0.040,-0.220,12.000,2.050,1.420
63857016156,63857.016156,137.647288,0.940,0.030,-0.220,11.920,1.850,1.340
63857023368,63857.023368,137.654500,0.950,0.040,-0.220,11.850,2.270,1.340
63857030167,63857.030167,137.661299,0.950,0.030,-0.210,11.830,2.090,1.280
63857036162,63857.036162,137.667294,0.950,0.040,-0.220,11.950,2.120,1.270
63857042167,63857.042167,137.673299,0.950,0.030,-0.220,11.890,1.940,1.180
63857049201,63857.049201,137.680333,0.940,0.040,-0.220,12.000,2.000,1.180
63857056587,63857.056587,137.687719,0.940,0.050,-0.220,11.980,2.080,1.300
63857065311,63857.065311,137.696443,0.950,0.040,-0.230,11.980,2.020,1.160
63857072815,63857.072815,137.703947,0.950,0.040,-0.220,11.970,2.120,1.300
63857079194,63857.079194,137.710326,0.940,0.040,-0.220,12.020,2.090,1.470
63857088678,63857.088678,137.719810,0.940,0.030,-0.220,12.030,2.140,1.470
63857095171,63857.095171,137.726303,0.940,0.030,-0.220,11.940,2.180,1.480
63857101138,63857.101138,137.732270,0.950,0.040,-0.220,11.850,2.140,1.360
63857108286,63857.108286,137.739418,0.950,0.040,-0.220,11.950,2.200,1.390
63857115181,63857.115181,137.746313,0.950,0.040,-0.220,11.860,2.140,1.210
63857124120,63857.124120,137.755252,0.950,0.040,-0.220,11.950,2.080,1.310
63857132620,63857.132620,137.763752,0.950,0.040,-0.220,12.060,1.970,1.270
63857139164,63857.139164,137.770296,0.940,0.040,-0.220,11.920,2.140,1.340
63857145173,63857.145173,137.776305,0.950,0.040,-0.220,12.000,1.970,1.360
63857152288,63857.152288,137.783420,0.950,0.040,-0.220,12.030,2.030,1.270
63857159210,63857.159210,137.790342,0.940,0.040,-0.230,11.970,2.120,1.330
63857166664,63857.166664,137.797796,0.940,0.040,-0.220,11.800,2.120,1.180
63857177234,63857.177234,137.808366,0.940,0.030,-0.210,11.980,2.090,1.310
63857184183,63857.184183,137.815315,0.950,0.040,-0.210,11.790,2.240,1.340
63857190152,63857.190152,137.821284,0.940,0.040,-0.210,12.020,2.110,1.330
63857196165,63857.196165,137.827297,0.940,0.040,-0.230,11.760,2.200,1.270
63857202374,63857.202374,137.833506,0.940,0.040,-0.220,11.880,2.170,1.370
63857209166,63857.209166,137.840298,0.940,0.040,-0.220,11.980,2.090,1.530
63857216192,63857.216192,137.847324,0.950,0.030,-0.220,12.050,2.080,1.300
63857223614,63857.223614,137.854746,0.950,0.040,-0.210,11.970,2.170,1.480
63857233256,63857.233256,137.864388,0.940,0.040,-0.230,11.940,2.230,1.340
63857241176,63857.241176,137.872308,0.930,0.040,-0.220,11.980,2.110,1.360
63857247180,63857.247180,137.878312,0.940,0.040,-0.220,11.860,2.240,1.340
63857254096,63857.254096,137.885228,0.950,0.040,-0.210,11.800,2.090,1.360
63857260192,63857.260192,137.891324,0.940,0.040,-0.230,12.050,2.060,1.180
63857266202,63857.266202,137.897334,0.950,0.040,-0.220,12.080,2.110,1.400
63857279437,63857.279437,137.910569,0.950,0.040,-0.220,12.000,1.920,1.440
63857285736,63857.285736,137.916868,0.950,0.040,-0.220,12.060,2.050,1.280
63857293174,63857.293174,137.924306,0.950,0.040,-0.210,11.940,2.110,1.240
63857299171,63857.299171,137.930303,0.940,0.030,-0.220,12.050,2.090,1.500
63857305144,63857.305144,137.936276,0.950,0.040,-0.210,11.880,2.110,1.510
63857312872,63857.312872,137.944004,0.940,0.030,-0.230,11.860,2.050,1.370
63857319220,63857.319220,137.950352,0.940,0.030,-0.220,11.890,2.090,1.400
63857329681,63857.329681,137.960813,0.950,0.040,-0.220,11.920,2.180,1.400
63857338211,63857.338211,137.969343,0.940,0.040,-0.220,11.860,2.140,1.270
63857344144,63857.344144,137.975276,0.950,0.040,-0.220,11.980,2.090,1.300
63857350268,63857.350268,137.981400,0.950,0.040,-0.220,11.820,2.080,1.330
63857358197,63857.358197,137.989329,0.940,0.030,-0.220,11.910,2.180,1.360
63857364172,63857.364172,137.995304,0.950,0.040,-0.220,11.910,2.060,1.250
63857370299,63857.370299,138.001431,0.950,0.040,-0.210,11.950,2.180,1.400
63857381928,63857.381928,138.013060,0.940,0.040,-0.220,11.910,2.170,1.310
63857390660,63857.390660,138.021792,0.940,0.040,-0.220,11.850,2.050,1.370
63857397177,63857.397177,138.028309,0.950,0.030,-0.220,11.890,2.080,1.270
63857403158,63857.403158,138.034290,0.940,0.040,-0.220,11.950,2.180,1.220
63857409290,63857.409290,138.040422,0.950,0.040,-0.220,11.970,2.020,1.300
63857416155,63857.416155,138.047287,0.950,0.040,-0.220,12.020,2.060,1.330
63857422279,63857.422279,138.053411,0.940,0.040,-0.230,12.030,2.090,1.360
63857428515,63857.428515,138.059647,0.940,0.040,-0.210,11.860,2.240,1.220
63857437495,63857.437495,138.068627,0.950,0.030,-0.220,11.910,2.090,1.390
63857444385,63857.444385,138.075517,0.940,0.030,-0.220,11.910,1.980,1.390
63857450156,63857.450156,138.081288,0.950,0.030,-0.220,11.980,2.000,1.450
63857456165,63857.456165,138.087297,0.950,0.030,-0.220,12.140,1.970,1.470
63857462281,63857.462281,138.093413,0.950,0.040,-0.220,11.860,1.980,1.250
63857468207,63857.468207,138.099339,0.940,0.040,-0.220,12.090,2.170,1.240
63857476341,63857.476341,138.107473,0.950,0.040,-0.220,11.980,2.150,1.370
63857485595,63857.485595,138.116727,0.940,0.040,-0.210,11.800,2.120,1.300
63857493177,63857.493177,138.124309,0.940,0.040,-0.210,11.880,2.030,1.330
63857502207,63857.502207,138.133339,0.950,0.040,-0.220,11.920,2.150,1.480
63857508159,63857.508159,138.139291,0.950,0.040,-0.210,11.980,2.080,1.440
63857514144,63857.514144,138.145276,0.940,0.040,-0.220,11.940,2.020,1.300
63857522300,63857.522300,138.153432,0.940,0.040,-0.220,12.020,2.140,1.240
63857528922,63857.528922,138.160054,0.940,0.040,-0.220,12.110,2.120,1.360
63857535183,63857.535183,138.166315,0.940,0.040,-0.220,11.790,2.120,1.500
63857542319,63857.542319,138.173451,0.940,0.040,-0.220,11.790,2.090,1.420
63857549259,63857.549259,138.180391,0.940,0.040,-0.220,11.910,2.110,1.420
63857556200,63857.556200,138.187332,0.950,0.030,-0.220,12.090,2.210,1.310
63857564039,63857.564039,138.195171,0.950,0.030,-0.220,11.890,2.080,1.310
63857572167,63857.572167,138.203299,0.950,0.040,-0.210,11.770,2.200,1.190
63857578160,63857.578160,138.209292,0.950,0.030,-0.210,12.140,2.180,1.440
63857584907,63857.584907,138.216039,0.940,0.040,-0.210,11.910,2.140,1.340
63857591198,63857.591198,138.222330,0.950,0.040,-0.220,12.020,2.090,1.480
63857597318,63857.597318,138.228450,0.940,0.040,-0.220,11.970,2.110,1.400
63857604337,63857.604337,138.235469,0.950,0.040,-0.230,11.920,2.080,1.340
63857611361,63857.611361,138.242493,0.950,0.030,-0.220,11.980,1.970,1.370
63857619208,63857.619208,138.250340,0.950,0.040,-0.230,11.940,2.180,1.540
63857625283,63857.625283,138.256415,0.940,0.040,-0.210,11.830,2.180,1.310
63857631172,63857.631172,138.262304,0.940,0.030,-0.210,11.860,2.150,1.300
63857637334,63857.637334,138.268466,0.940,0.040,-0.230,11.970,2.110,1.300
63857643183,63857.643183,138.274315,0.940,0.040,-0.220,11.890,2.240,1.370
63857650075,63857.650075,138.281207,0.950,0.030,-0.220,11.770,2.140,1.240
63857662865,63857.662865,138.293997,0.940,0.040,-0.210,11.920,2.120,1.280
63857669164,63857.669164,138.300296,0.950,0.040,-0.210,12.000,1.950,1.390
63857675166,63857.675166,138.306298,0.940,0.040,-0.220,11.910,2.150,1.500
63857681357,63857.681357,138.312489,0.950,0.040,-0.220,11.890,2.030,1.470
63857688703,63857.688703,138.319835,0.940,0.030,-0.210,11.910,2.140,1.370
63857695784,63857.695784,138.326916,0.950,0.040,-0.220,11.860,1.980,1.600
63857704202,63857.704202,138.335334,0.940,0.040,-0.220,11.920,2.120,1.270
63857710145,63857.710145,138.341277,0.950,0.040,-0.210,12.120,2.060,1.280
63857718308,63857.718308,138.349440,0.950,0.040,-0.220,12.000,2.210,1.270
63857725166,63857.725166,138.356298,0.940,0.030,-0.230,11.970,2.090,1.360
63857731134,63857.731134,138.362266,0.940,0.040,-0.220,12.000,1.950,1.300
63857740176,63857.740176,138.371308,0.950,0.040,-0.230,12.000,2.020,1.510
63857746163,63857.746163,138.377295,0.950,0.030,-0.220,11.830,2.110,1.340
63857752268,63857.752268,138.383400,0.940,0.040,-0.210,12.050,2.030,1.440
63857759197,63857.759197,138.390329,0.950,0.040,-0.210,11.830,2.210,1.510
63857765225,63857.765225,138.396357,0.950,0.040,-0.220,12.020,2.140,1.270
63857772746,63857.772746,138.403878,0.950,0.040,-0.220,12.030,2.080,1.400
63857782203,63857.782203,138.413335,0.940,0.030,-0.220,11.940,2.140,1.370
63857789677,63857.789677,138.420809,0.950,0.030,-0.220,11.880,1.940,1.330
63857796181,63857.796181,138.427313,0.940,0.040,-0.220,11.950,2.170,1.390
63857802229,63857.802229,138.433361,0.950,0.040,-0.220,11.890,2.090,1.270
63857809206,63857.809206,138.440338,0.950,0.040,-0.220,11.830,2.080,1.360
63857817273,63857.817273,138.448405,0.940,0.030,-0.220,11.980,1.970,1.340
63857823117,63857.823117,138.454249,0.950,0.040,-0.220,12.060,2.080,1.390
63857829148,63857.829148,138.460280,0.950,0.040,-0.230,11.920,2.230,1.330
63857835126,63857.835126,138.466258,0.940,0.030,-0.220,11.940,2.090,1.370
63857841163,63857.841163,138.472295,0.940,0.040,-0.220,11.920,2.080,1.310
63857850371,63857.850371,138.481503,0.940,0.040,-0.210,11.940,1.980,1.220
63857856168,63857.856168,138.487300,0.940,0.040,-0.220,11.980,2.170,1.250
63857862225,63857.862225,138.493357,0.940,0.040,-0.220,12.080,1.980,1.370
63857868187,63857.868187,138.499319,0.950,0.040,-0.220,12.090,2.080,1.310
63857874863,63857.874863,138.505995,0.950,0.040,-0.230,11.910,1.970,1.370
63857881210,63857.881210,138.512342,0.940,0.040,-0.220,11.800,1.770,1.270
63857889236,63857.889236,138.520368,0.950,0.040,-0.210,12.050,2.240,1.340
63857897316,63857.897316,138.528448,0.950,0.040,-0.220,12.140,2.120,1.370
63857904189,63857.904189,138.535321,0.940,0.040,-0.210,11.980,1.890,1.330
63857913805,63857.913805,138.544937,0.940,0.040,-0.230,11.980,1.910,1.280
63857921263,63857.921263,138.552395,0.950,0.040,-0.220,12.050,2.150,1.310
63857928173,63857.928173,138.559305,0.950,0.040,-0.220,11.910,2.210,1.360
63857934228,63857.934228,138.565360,0.950,0.040,-0.220,11.950,1.980,1.250
63857940166,63857.940166,138.571298,0.940,0.040,-0.230,11.910,1.910,1.300
63857946560,63857.946560,138.577692,0.950,0.040,-0.220,12.000,2.120,1.470
63857953181,63857.953181,138.584313,0.940,0.040,-0.210,12.030,2.170,1.300
63857962066,63857.962066,138.593198,0.940,0.040,-0.210,12.050,2.210,1.270
63857969175,63857.969175,138.600307,0.950,0.030,-0.220,12.000,2.080,1.470
63857976165,63857.976165,138.607297,0.940,0.030,-0.220,11.850,2.140,1.310
63857982169,63857.982169,138.613301,0.940,0.040,-0.220,11.970,1.970,1.280
63857988454,63857.988454,138.619586,0.950,0.040,-0.210,11.820,2.140,1.500
63857996363,63857.996363,138.627495,0.940,0.030,-0.220,11.910,2.090,1.310
63858003899,63858.003899,138.635031,0.950,0.040,-0.220,11.980,2.140,1.280
63858010310,63858.010310,138.641442,0.950,0.040,-0.220,11.890,2.000,1.360
63858020842,63858.020842,138.651974,0.950,0.040,-0.220,11.860,2.110,1.370
63858027167,63858.027167,138.658299,0.950,0.040,-0.210,11.890,2.050,1.500
63858034309,63858.034309,138.665441,0.940,0.040,-0.220,11.920,2.060,1.310
63858040377,63858.040377,138.671509,0.950,0.040,-0.220,12.030,2.000,1.310
63858046165,63858.046165,138.677297,0.940,0.040,-0.220,11.890,2.140,1.310
63858054318,63858.054318,138.685450,0.950,0.030,-0.220,11.970,2.170,1.470
63858063451,63858.063451,138.694583,0.940,0.040,-0.210,12.020,1.970,1.440
63858071773,63858.071773,138.702905,0.940,0.040,-0.220,12.000,2.150,1.390
63858078267,63858.078267,138.709399,0.950,0.040,-0.220,11.850,2.260,1.420
63858084177,63858.084177,138.715309,0.940,0.040,-0.220,11.940,2.230,1.370
63858090790,63858.090790,138.721922,0.940,0.040,-0.210,11.800,1.920,1.340
63858098450,63858.098450,138.729582,0.940,0.040,-0.220,11.940,2.060,1.300
63858106321,63858.106321,138.737453,0.950,0.040,-0.230,11.880,2.080,1.440
63858114585,63858.114585,138.745717,0.940,0.040,-0.220,11.890,2.080,1.300
63858123233,63858.123233,138.754365,0.940,0.030,-0.210,11.860,2.210,1.220
63858129161,63858.129161,138.760293,0.940,0.040,-0.220,11.890,2.080,1.370
63858135141,63858.135141,138.766273,0.940,0.040,-0.220,11.940,2.180,1.280
63858141171,63858.141171,138.772303,0.950,0.040,-0.220,12.090,2.060,1.360
63858147186,63858.147186,138.778318,0.950,0.040,-0.230,11.940,2.230,1.340
63858154206,63858.154206,138.785338,0.940,0.040,-0.220,11.980,2.090,1.360
63858163073,63858.163073,138.794205,0.950,0.030,-0.220,11.950,2.090,1.510
63858171319,63858.171319,138.802451,0.940,0.040,-0.220,11.880,2.140,1.500
63858177165,63858.177165,138.808297,0.950,0.040,-0.220,11.860,2.120,1.250
63858183169,63858.183169,138.814301,0.950,0.040,-0.220,11.850,2.030,1.340
63858189193,63858.189193,138.820325,0.950,0.040,-0.210,11.880,2.110,1.270
63858195404,63858.195404,138.826536,0.940,0.030,-0.220,12.000,2.170,1.300
63858203544,63858.203544,138.834676,0.950,0.040,-0.220,11.890,2.050,1.440
63858214213,63858.214213,138.845345,0.940,0.040,-0.220,12.120,2.370,1.340
63858224936,63858.224936,138.856068,0.940,0.040,-0.220,11.980,2.090,1.340
63858231165,63858.231165,138.862297,0.940,0.030,-0.220,11.940,2.270,1.400
63858237143,63858.237143,138.868275,0.950,0.030,-0.220,11.800,2.110,1.470
63858243175,63858.243175,138.874307,0.940,0.030,-0.220,11.880,2.140,1.360
63858250307,63858.250307,138.881439,0.950,0.040,-0.210,12.090,2.020,1.500
63858257980,63858.257980,138.889112,0.950,0.040,-0.220,11.800,2.090,1.450
63858268186,63858.268186,138.899318,0.940,0.040,-0.210,11.970,2.200,1.420
63858274164,63858.274164,138.905296,0.950,0.040,-0.220,12.110,2.080,1.440
63858280274,63858.280274,138.911406,0.940,0.040,-0.210,12.020,2.050,1.220
63858286147,63858.286147,138.917279,0.950,0.040,-0.220,12.020,2.150,1.440
63858293176,63858.293176,138.924308,0.950,0.030,-0.220,11.860,2.150,1.440
63858302040,63858.302040,138.933172,0.940,0.040,-0.220,11.980,2.210,1.240
63858308190,63858.308190,138.939322,0.940,0.040,-0.220,11.830,2.140,1.360
63858317189,63858.317189,138.948321,0.950,0.040,-0.220,11.880,2.060,1.310
63858326168,63858.326168,138.957300,0.940,0.040,-0.210,11.940,2.030,1.330
63858332162,63858.332162,138.963294,0.940,0.040,-0.220,11.800,2.120,1.620
63858338200,63858.338200,138.969332,0.950,0.030,-0.220,11.920,2.110,1.370
63858346177,63858.346177,138.977309,0.940,0.040,-0.210,11.890,2.230,1.480
63858354081,63858.354081,138.985213,0.940,0.040,-0.220,11.880,2.180,1.420
63858363296,63858.363296,138.994428,0.940,0.040,-0.210,11.880,2.140,1.240
63858371175,63858.371175,139.002307,0.950,0.040,-0.210,11.890,2.090,1.360
63858377166,63858.377166,139.008298,0.950,0.040,-0.220,11.970,2.080,1.220
63858383171,63858.383171,139.014303,0.950,0.040,-0.220,11.890,2.080,1.390
63858390197,63858.390197,139.021329,0.950,0.030,-0.220,11.770,2.000,1.440
63858398082,63858.398082,139.029214,0.940,0.030,-0.220,11.830,2.150,1.390
63858406204,63858.406204,139.037336,0.950,0.040,-0.220,11.890,2.110,1.250
63858412254,63858.412254,139.043386,0.940,0.030,-0.210,12.060,2.170,1.280
63858418307,63858.418307,139.049439,0.940,0.040,-0.220,11.920,2.140,1.180
63858425993,63858.425993,139.057125,0.940,0.040,-0.220,11.950,2.340,1.500
63858432496,63858.432496,139.063628,0.950,0.040,-0.220,11.920,2.060,1.340
63858441180,63858.441180,139.072312,0.940,0.040,-0.220,11.710,2.090,1.500
63858447111,63858.447111,139.078243,0.940,0.040,-0.210,11.770,1.920,1.270
63858453457,63858.453457,139.084589,0.950,0.040,-0.210,11.820,2.090,1.510
63858460200,63858.460200,139.091332,0.950,0.040,-0.220,12.170,2.140,1.240
63858466106,63858.466106,139.097238,0.950,0.030,-0.220,11.980,2.170,1.420
63858473190,63858.473190,139.104322,0.940,0.040,-0.210,11.950,2.270,1.340
63858480212,63858.480212,139.111344,0.940,0.040,-0.220,11.920,2.150,1.340
63858487391,63858.487391,139.118523,0.940,0.030,-0.230,12.020,2.210,1.500
63858496617,63858.496617,139.127749,0.940,0.040,-0.230,11.830,2.140,1.150
63858503187,63858.503187,139.134319,0.940,0.040,-0.210,11.860,2.090,1.310
63858509211,63858.509211,139.140343,0.950,0.030,-0.210,11.940,1.940,1.180
63858516129,63858.516129,139.147261,0.940,0.040,-0.210,11.910,2.000,1.330
63858525234,63858.525234,139.156366,0.950,0.030,-0.220,11.830,2.240,1.370
63858531953,63858.531953,139.163085,0.940,0.040,-0.220,12.050,2.120,1.390
63858538234,63858.538234,139.169366,0.950,0.030,-0.210,11.860,2.240,1.400
63858544237,63858.544237,139.175369,0.940,0.040,-0.220,11.860,1.950,1.270
63858550273,63858.550273,139.181405,0.950,0.040,-0.220,12.030,2.230,1.360
63858559310,63858.559310,139.190442,0.950,0.040,-0.230,11.890,2.000,1.500
63858568527,63858.568527,139.199659,0.940,0.040,-0.210,11.940,1.940,1.310
63858576290,63858.576290,139.207422,0.950,0.030,-0.210,11.950,2.000,1.400
63858582157,63858.582157,139.213289,0.940,0.040,-0.220,11.940,2.150,1.190
63858588947,63858.588947,139.220079,0.950,0.040,-0.210,11.820,1.950,1.340
63858595242,63858.595242,139.226374,0.940,0.040,-0.220,11.950,1.970,1.500
63858602195,63858.602195,139.233327,0.940,0.030,-0.210,12.030,2.090,1.300
63858611515,63858.611515,139.242647,0.950,0.040,-0.210,11.790,2.170,1.280
63858622227,63858.622227,139.253359,0.940,0.040,-0.220,12.000,2.060,1.220
63858630164,63858.630164,139.261296,0.950,0.040,-0.220,11.940,2.240,1.250
63858636107,63858.636107,139.267239,0.940,0.040,-0.220,12.120,2.170,1.510
63858642123,63858.642123,139.273255,0.940,0.040,-0.220,12.000,2.320,1.310
63858648229,63858.648229,139.279361,0.940,0.040,-0.220,11.980,2.110,1.270
63858657142,63858.657142,139.288274,0.940,0.040,-0.220,11.950,2.060,1.220
63858665272,63858.665272,139.296404,0.940,0.030,-0.220,11.890,2.170,1.240
63858674179,63858.674179,139.305311,0.950,0.040,-0.220,11.910,2.020,1.300
63858680162,63858.680162,139.311294,0.940,0.040,-0.220,11.890,2.090,1.530
63858686181,63858.686181,139.317313,0.940,0.030,-0.220,11.920,2.140,1.370
63858693007,63858.693007,139.324139,0.950,0.040,-0.220,11.830,2.080,1.270
63858699249,63858.699249,139.330381,0.940,0.040,-0.210,11.860,2.150,1.420
63858711025,63858.711025,139.342157,0.950,0.040,-0.220,11.820,1.910,1.160
63858717175,63858.717175,139.348307,0.940,0.040,-0.220,11.890,2.030,1.330
63858724189,63858.724189,139.355321,0.940,0.040,-0.220,11.920,2.060,1.450
63858731701,63858.731701,139.362833,0.950,0.040,-0.220,11.920,2.050,1.250
63858738642,63858.738642,139.369774,0.940,0.040,-0.210,11.850,2.050,1.420
63858745164,63858.745164,139.376296,0.950,0.040,-0.220,11.880,1.950,1.360
63858751255,63858.751255,139.382387,0.940,0.040,-0.220,11.980,2.090,1.310
63858758317,63858.758317,139.389449,0.950,0.040,-0.220,11.950,2.080,1.280
63858765698,63858.765698,139.396830,0.950,0.040,-0.220,12.120,2.090,1.360
63858775450,63858.775450,139.406582,0.950,0.030,-0.210,11.980,2.140,1.310
63858783178,63858.783178,139.414310,0.950,0.030,-0.220,11.890,2.150,1.210
63858789185,63858.789185,139.420317,0.940,0.040,-0.220,11.940,2.140,1.420
63858795557,63858.795557,139.426689,0.950,0.030,-0.220,12.000,2.110,1.280
63858802198,63858.802198,139.433330,0.940,0.040,-0.210,11.880,1.920,1.190
63858808796,63858.808796,139.439928,0.940,0.040,-0.210,11.820,2.120,1.440
63858816346,63858.816346,139.447478,0.940,0.040,-0.220,11.850,2.050,1.310
63858823885,63858.823885,139.455017,0.940,0.040,-0.230,11.820,2.110,1.420
63858830178,63858.830178,139.461310,0.940,0.030,-0.220,12.120,2.260,1.270
63858837159,63858.837159,139.468291,0.950,0.040,-0.230,11.920,2.230,1.370
63858843152,63858.843152,139.474284,0.950,0.040,-0.210,11.920,2.150,1.340
63858849162,63858.849162,139.480294,0.950,0.040,-0.220,12.020,2.020,1.330
63858855138,63858.855138,139.486270,0.950,0.040,-0.220,11.950,2.080,1.310
63858861232,63858.861232,139.492364,0.940,0.040,-0.220,12.060,2.170,1.360
63858870180,63858.870180,139.501312,0.940,0.040,-0.220,11.940,2.140,1.330
63858876160,63858.876160,139.507292,0.950,0.040,-0.220,11.910,2.110,1.400
63858882176,63858.882176,139.513308,0.940,0.040,-0.210,11.910,2.060,1.370
63858888188,63858.888188,139.519320,0.940,0.030,-0.220,12.030,2.200,1.400
63858896353,63858.896353,139.527485,0.950,0.040,-0.230,12.020,2.140,1.280
63858903284,63858.903284,139.534416,0.950,0.040,-0.220,11.940,2.000,1.310
63858910294,63858.910294,139.541426,0.950,0.040,-0.220,11.920,1.910,1.210
63858918216,63858.918216,139.549348,0.940,0.040,-0.230,12.080,2.110,1.440
63858924160,63858.924160,139.555292,0.940,0.040,-0.210,12.030,2.060,1.440
63858930142,63858.930142,139.561274,0.940,0.040,-0.210,12.000,2.140,1.570
63858936380,63858.936380,139.567512,0.950,0.040,-0.220,11.980,2.080,1.310
63858946333,63858.946333,139.577465,0.950,0.040,-0.210,11.880,2.030,1.250
63858955187,63858.955187,139.586319,0.940,0.040,-0.220,11.880,2.150,1.420
63858962169,63858.962169,139.593301,0.950,0.030,-0.220,11.880,2.090,1.360
63858968133,63858.968133,139.599265,0.950,0.050,-0.220,12.030,2.060,1.370
63858974110,63858.974110,139.605242,0.940,0.040,-0.220,12.050,1.940,1.370
63858980114,63858.980114,139.611246,0.940,0.030,-0.230,11.940,2.210,1.500
63858986113,63858.986113,139.617245,0.940,0.030,-0.210,11.970,2.140,1.420
63858992111,63858.992111,139.623243,0.940,0.030,-0.220,11.890,2.030,1.370
63859000409,63859.000409,139.631541,0.950,0.040,-0.220,11.890,2.090,1.310
63859008170,63859.008170,139.639302,0.940,0.040,-0.220,11.850,1.950,1.390
63859015184,63859.015184,139.646316,0.950,0.040,-0.220,12.000,2.020,1.530
63859022296,63859.022296,139.653428,0.950,0.040,-0.220,11.790,2.260,1.340
63859029297,63859.029297,139.660429,0.950,0.040,-0.220,11.830,2.180,1.390
63859036393,63859.036393,139.667525,0.950,0.040,-0.220,12.050,1.970,1.440
63859044165,63859.044165,139.675297,0.940,0.030,-0.220,12.060,2.020,1.310
63859050168,63859.050168,139.681300,0.950,0.030,-0.220,11.980,2.020,1.330
63859056194,63859.056194,139.687326,0.940,0.040,-0.210,11.920,2.060,1.220
63859062140,63859.062140,139.693272,0.950,0.040,-0.220,12.000,2.140,1.270
63859069340,63859.069340,139.700472,0.940,0.040,-0.220,12.020,2.020,1.440
63859076201,63859.076201,139.707333,0.940,0.040,-0.220,12.020,2.170,1.390
63859085171,63859.085171,139.716303,0.940,0.040,-0.220,11.820,2.090,1.450
63859091136,63859.091136,139.722268,0.940,0.040,-0.220,11.860,1.970,1.310
63859098182,63859.098182,139.729314,0.950,0.040,-0.210,11.860,2.090,1.400
63859104222,63859.104222,139.735354,0.950,0.040,-0.220,12.050,2.180,1.420
63859111203,63859.111203,139.742335,0.950,0.040,-0.210,11.970,2.230,1.440
63859121226,63859.121226,139.752358,0.940,0.040,-0.210,11.910,1.970,1.420
63859129416,63859.129416,139.760548,0.940,0.030,-0.220,11.950,2.050,1.400
63859136216,63859.136216,139.767348,0.940,0.040,-0.230,11.910,2.140,1.300
63859142181,63859.142181,139.773313,0.940,0.040,-0.220,11.890,2.090,1.400
63859149167,63859.149167,139.780299,0.950,0.030,-0.210,11.800,1.910,1.270
63859155357,63859.155357,139.786489,0.940,0.040,-0.210,12.050,2.120,1.420
63859162272,63859.162272,139.793404,0.950,0.040,-0.210,11.880,2.080,1.390
63859168182,63859.168182,139.799314,0.950,0.040,-0.220,11.950,1.980,1.270
63859175519,63859.175519,139.806651,0.950,0.040,-0.220,11.890,2.140,1.190
